[H[2JScanned file(1131.txt) 0 of 22.
% complete: 0
([2, 2, 2008, 13, 31, 9], [2, 2, 2008, 13, 31, 9], 0, 116.45851, 39.86955, 'move')
([2, 2, 2008, 15, 3, 52], [2, 2, 2008, 15, 3, 52], 0, 116.40759, 39.90905, 'move')
([2, 2, 2008, 15, 4, 7], [2, 2, 2008, 15, 4, 7], 0, 116.4073, 39.90884, 'move')
([2, 2, 2008, 15, 4, 17], [2, 2, 2008, 15, 4, 17], 0, 116.40733, 39.90892, 'move')
([2, 2, 2008, 15, 6, 27], [2, 2, 2008, 15, 6, 27], 0, 116.40482, 39.91595, 'move')
([2, 2, 2008, 15, 6, 42], [2, 2, 2008, 15, 6, 42], 0, 116.40502, 39.91644, 'move')
([2, 2, 2008, 15, 6, 47], [2, 2, 2008, 15, 6, 47], 0, 116.40504, 39.91644, 'move')
([2, 2, 2008, 15, 6, 52], [2, 2, 2008, 15, 6, 52], 0, 116.40503, 39.91643, 'move')
([2, 2, 2008, 15, 6, 57], [2, 2, 2008, 15, 6, 57], 0, 116.40501, 39.91642, 'move')
([2, 2, 2008, 15, 7, 2], [2, 2, 2008, 15, 7, 2], 0, 116.40501, 39.91642, 'move')
([2, 2, 2008, 15, 7, 7], [2, 2, 2008, 15, 7, 7], 0, 116.40502, 39.91649, 'move')
([2, 2, 2008, 15, 7, 17], [2, 2, 2008, 15, 7, 17], 0, 116.40505, 39.91657, 'move')
([2, 2, 2008, 15, 7, 22], [2, 2, 2008, 15, 7, 22], 0, 116.40505, 39.91657, 'move')
([2, 2, 2008, 15, 7, 27], [2, 2, 2008, 15, 7, 27], 0, 116.40505, 39.91658, 'move')
([2, 2, 2008, 15, 7, 27], [2, 2, 2008, 15, 7, 27], 0, 116.40505, 39.91658, 'move')
([2, 2, 2008, 15, 7, 32], [2, 2, 2008, 15, 7, 32], 0, 116.40505, 39.91658, 'move')
([2, 2, 2008, 15, 7, 32], [2, 2, 2008, 15, 7, 32], 0, 116.40505, 39.91658, 'move')
([2, 2, 2008, 15, 7, 37], [2, 2, 2008, 15, 7, 37], 0, 116.40506, 39.91665, 'move')
([2, 2, 2008, 15, 8, 52], [2, 2, 2008, 15, 8, 52], 0, 116.40475, 39.92177, 'move')
([2, 2, 2008, 15, 8, 57], [2, 2, 2008, 15, 8, 57], 0, 116.40474, 39.9218, 'move')
([2, 2, 2008, 15, 9, 12], [2, 2, 2008, 15, 9, 12], 0, 116.40482, 39.92199, 'move')
([2, 2, 2008, 15, 10, 37], [2, 2, 2008, 15, 10, 37], 0, 116.41085, 39.92298, 'move')
([2, 2, 2008, 15, 10, 42], [2, 2, 2008, 15, 10, 42], 0, 116.41085, 39.92297, 'move')
([2, 2, 2008, 15, 10, 47], [2, 2, 2008, 15, 10, 47], 0, 116.41089, 39.92295, 'move')
([2, 2, 2008, 15, 11, 27], [2, 2, 2008, 15, 11, 27], 0, 116.4139, 39.92279, 'move')
([2, 2, 2008, 15, 12, 17], [2, 2, 2008, 15, 12, 17], 0, 116.41932, 39.92289, 'move')
([2, 2, 2008, 15, 12, 22], [2, 2, 2008, 15, 12, 22], 0, 116.4196, 39.92288, 'move')
([2, 2, 2008, 15, 12, 27], [2, 2, 2008, 15, 12, 27], 0, 116.41962, 39.92293, 'move')
([2, 2, 2008, 15, 12, 32], [2, 2, 2008, 15, 12, 32], 0, 116.41961, 39.92293, 'move')
([2, 2, 2008, 15, 12, 37], [2, 2, 2008, 15, 12, 37], 0, 116.41961, 39.92293, 'move')
([2, 2, 2008, 15, 12, 42], [2, 2, 2008, 15, 12, 42], 0, 116.41961, 39.92293, 'move')
([2, 2, 2008, 15, 12, 52], [2, 2, 2008, 15, 12, 52], 0, 116.4196, 39.92293, 'move')
([2, 2, 2008, 15, 14, 57], [2, 2, 2008, 15, 14, 57], 0, 116.43175, 39.92315, 'move')
([2, 2, 2008, 15, 15, 2], [2, 2, 2008, 15, 15, 2], 0, 116.43169, 39.92316, 'move')
([2, 2, 2008, 15, 16, 22], [2, 2, 2008, 15, 16, 22], 0, 116.4335, 39.9209, 'move')
([2, 2, 2008, 15, 16, 37], [2, 2, 2008, 15, 16, 37], 0, 116.43374, 39.92075, 'move')
([2, 2, 2008, 15, 16, 42], [2, 2, 2008, 15, 16, 42], 0, 116.43374, 39.92074, 'move')
([2, 2, 2008, 15, 16, 47], [2, 2, 2008, 15, 16, 47], 0, 116.43374, 39.92074, 'move')
([2, 2, 2008, 15, 16, 57], [2, 2, 2008, 15, 16, 57], 0, 116.43375, 39.92074, 'move')
([2, 2, 2008, 15, 17, 12], [2, 2, 2008, 15, 17, 12], 0, 116.43395, 39.92074, 'move')
([2, 2, 2008, 15, 18, 22], [2, 2, 2008, 15, 18, 22], 0, 116.4371, 39.92105, 'move')
([2, 2, 2008, 15, 18, 27], [2, 2, 2008, 15, 18, 27], 0, 116.43711, 39.92105, 'move')
([2, 2, 2008, 15, 18, 37], [2, 2, 2008, 15, 18, 37], 0, 116.43711, 39.92105, 'move')
([2, 2, 2008, 15, 18, 42], [2, 2, 2008, 15, 18, 42], 0, 116.43711, 39.92105, 'move')
([2, 2, 2008, 15, 20, 2], [2, 2, 2008, 15, 20, 2], 0, 116.43457, 39.9188, 'move')
([2, 2, 2008, 15, 20, 32], [2, 2, 2008, 15, 20, 32], 0, 116.43483, 39.91816, 'move')
([2, 2, 2008, 15, 21, 15], [2, 2, 2008, 15, 21, 15], 0, 116.43489, 39.91643, 'move')
([2, 2, 2008, 15, 21, 55], [2, 2, 2008, 15, 21, 55], 0, 116.43491, 39.91454, 'move')
([2, 2, 2008, 15, 21, 55], [2, 2, 2008, 15, 21, 55], 0, 116.43491, 39.91454, 'move')
([2, 2, 2008, 15, 22, 0], [2, 2, 2008, 15, 22, 0], 0, 116.43496, 39.91464, 'move')
([2, 2, 2008, 15, 22, 5], [2, 2, 2008, 15, 22, 5], 0, 116.43497, 39.91464, 'move')
([2, 2, 2008, 15, 22, 10], [2, 2, 2008, 15, 22, 10], 0, 116.43496, 39.91463, 'move')
([2, 2, 2008, 15, 22, 15], [2, 2, 2008, 15, 22, 15], 0, 116.43496, 39.91463, 'move')
([2, 2, 2008, 15, 22, 20], [2, 2, 2008, 15, 22, 20], 0, 116.43496, 39.91463, 'move')
([2, 2, 2008, 15, 22, 25], [2, 2, 2008, 15, 22, 25], 0, 116.43495, 39.91458, 'move')
([2, 2, 2008, 15, 22, 45], [2, 2, 2008, 15, 22, 45], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 22, 50], [2, 2, 2008, 15, 22, 50], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 22, 55], [2, 2, 2008, 15, 22, 55], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 23, 0], [2, 2, 2008, 15, 23, 0], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 23, 5], [2, 2, 2008, 15, 23, 5], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 23, 20], [2, 2, 2008, 15, 23, 20], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 23, 25], [2, 2, 2008, 15, 23, 25], 0, 116.43491, 39.91394, 'move')
([2, 2, 2008, 15, 23, 30], [2, 2, 2008, 15, 23, 30], 0, 116.43492, 39.91391, 'move')
([2, 2, 2008, 15, 23, 50], [2, 2, 2008, 15, 23, 50], 0, 116.43491, 39.91355, 'move')
([2, 2, 2008, 15, 24, 25], [2, 2, 2008, 15, 24, 25], 0, 116.43485, 39.91302, 'move')
([2, 2, 2008, 15, 26, 0], [2, 2, 2008, 15, 26, 0], 0, 116.43476, 39.90731, 'move')
([2, 2, 2008, 15, 26, 5], [2, 2, 2008, 15, 26, 5], 0, 116.43472, 39.90728, 'move')
([2, 2, 2008, 15, 26, 45], [2, 2, 2008, 15, 26, 45], 0, 116.43044, 39.9072, 'move')
([2, 2, 2008, 15, 26, 50], [2, 2, 2008, 15, 26, 50], 0, 116.42981, 39.90721, 'move')
([2, 2, 2008, 15, 27, 55], [2, 2, 2008, 15, 27, 55], 0, 116.42273, 39.90712, 'move')
([2, 2, 2008, 15, 28, 0], [2, 2, 2008, 15, 28, 0], 0, 116.42273, 39.90711, 'move')
([2, 2, 2008, 15, 28, 5], [2, 2, 2008, 15, 28, 5], 0, 116.42273, 39.90711, 'move')
([2, 2, 2008, 15, 28, 10], [2, 2, 2008, 15, 28, 10], 0, 116.42272, 39.90711, 'move')
([2, 2, 2008, 15, 28, 20], [2, 2, 2008, 15, 28, 20], 0, 116.42258, 39.90671, 'move')
([2, 2, 2008, 15, 28, 25], [2, 2, 2008, 15, 28, 25], 0, 116.42258, 39.90671, 'move')
([2, 2, 2008, 15, 29, 35], [2, 2, 2008, 15, 29, 35], 0, 116.41525, 39.9056, 'move')
([2, 2, 2008, 15, 30, 25], [2, 2, 2008, 15, 30, 25], 0, 116.41252, 39.9063, 'move')
([2, 2, 2008, 15, 30, 30], [2, 2, 2008, 15, 30, 30], 0, 116.41252, 39.90629, 'move')
([2, 2, 2008, 15, 30, 35], [2, 2, 2008, 15, 30, 35], 0, 116.41252, 39.90628, 'move')
([2, 2, 2008, 15, 30, 40], [2, 2, 2008, 15, 30, 40], 0, 116.41252, 39.90629, 'move')
([2, 2, 2008, 15, 30, 50], [2, 2, 2008, 15, 30, 50], 0, 116.41246, 39.90673, 'move')
([2, 2, 2008, 15, 30, 55], [2, 2, 2008, 15, 30, 55], 0, 116.41239, 39.90673, 'move')
([2, 2, 2008, 15, 31, 0], [2, 2, 2008, 15, 31, 0], 0, 116.41206, 39.90666, 'move')
([2, 2, 2008, 15, 31, 0], [2, 2, 2008, 15, 31, 0], 0, 116.41206, 39.90666, 'move')
([2, 2, 2008, 15, 31, 35], [2, 2, 2008, 15, 31, 35], 0, 116.4062, 39.90657, 'move')
([2, 2, 2008, 15, 31, 40], [2, 2, 2008, 15, 31, 40], 0, 116.40587, 39.90656, 'move')
([2, 2, 2008, 15, 31, 45], [2, 2, 2008, 15, 31, 45], 0, 116.4059, 39.90655, 'move')
([2, 2, 2008, 15, 31, 50], [2, 2, 2008, 15, 31, 50], 0, 116.40592, 39.90651, 'move')
([2, 2, 2008, 15, 31, 55], [2, 2, 2008, 15, 31, 55], 0, 116.40586, 39.90653, 'move')
([2, 2, 2008, 15, 32, 40], [2, 2, 2008, 15, 32, 40], 0, 116.40115, 39.90663, 'move')
([2, 2, 2008, 15, 32, 45], [2, 2, 2008, 15, 32, 45], 0, 116.40112, 39.90661, 'move')
([2, 2, 2008, 15, 32, 50], [2, 2, 2008, 15, 32, 50], 0, 116.40113, 39.90661, 'move')
([2, 2, 2008, 15, 32, 55], [2, 2, 2008, 15, 32, 55], 0, 116.40108, 39.90661, 'move')
([2, 2, 2008, 15, 34, 10], [2, 2, 2008, 15, 34, 10], 0, 116.39406, 39.9064, 'move')
([2, 2, 2008, 15, 34, 15], [2, 2, 2008, 15, 34, 15], 0, 116.39407, 39.90639, 'move')
([2, 2, 2008, 15, 34, 20], [2, 2, 2008, 15, 34, 20], 0, 116.39407, 39.90638, 'move')
([2, 2, 2008, 15, 34, 30], [2, 2, 2008, 15, 34, 30], 0, 116.39406, 39.90639, 'move')
([2, 2, 2008, 15, 34, 35], [2, 2, 2008, 15, 34, 35], 0, 116.39407, 39.90639, 'move')
([2, 2, 2008, 15, 34, 45], [2, 2, 2008, 15, 34, 45], 0, 116.39407, 39.90639, 'move')
([2, 2, 2008, 15, 34, 50], [2, 2, 2008, 15, 34, 50], 0, 116.39408, 39.90639, 'move')
([2, 2, 2008, 15, 34, 55], [2, 2, 2008, 15, 34, 55], 0, 116.39397, 39.9064, 'move')
([2, 2, 2008, 15, 36, 10], [2, 2, 2008, 15, 36, 10], 0, 116.3864, 39.90619, 'move')
([2, 2, 2008, 15, 36, 15], [2, 2, 2008, 15, 36, 15], 0, 116.38639, 39.90619, 'move')
([2, 2, 2008, 15, 36, 25], [2, 2, 2008, 15, 36, 25], 0, 116.38553, 39.90617, 'move')
([2, 2, 2008, 15, 36, 30], [2, 2, 2008, 15, 36, 30], 0, 116.38477, 39.90613, 'move')
([2, 2, 2008, 15, 37, 20], [2, 2, 2008, 15, 37, 20], -1, 116.3784, 39.90592, 'move')
([2, 2, 2008, 15, 37, 15], [2, 2, 2008, 15, 38, 30], 16.0, 116.37836117647062, 39.90591176470588, 'sp')
([2, 2, 2008, 15, 38, 30], [2, 2, 2008, 15, 38, 30], 16.0, 116.37834, 39.90592, 'move')
([2, 2, 2008, 15, 40, 5], [2, 2, 2008, 15, 40, 5], 0, 116.36964, 39.90595, 'move')
([2, 2, 2008, 15, 40, 10], [2, 2, 2008, 15, 40, 10], 0, 116.36964, 39.90595, 'move')
([2, 2, 2008, 15, 40, 15], [2, 2, 2008, 15, 40, 15], 0, 116.36964, 39.90595, 'move')
([2, 2, 2008, 15, 40, 25], [2, 2, 2008, 15, 40, 25], 0, 116.36932, 39.90549, 'move')
([2, 2, 2008, 15, 40, 30], [2, 2, 2008, 15, 40, 30], 0, 116.36933, 39.90548, 'move')
([2, 2, 2008, 15, 40, 35], [2, 2, 2008, 15, 40, 35], 0, 116.36933, 39.9055, 'move')
([2, 2, 2008, 15, 41, 15], [2, 2, 2008, 15, 41, 15], 0, 116.3659, 39.90614, 'move')
([2, 2, 2008, 15, 41, 40], [2, 2, 2008, 15, 41, 40], 0, 116.36567, 39.90678, 'move')
([2, 2, 2008, 15, 41, 55], [2, 2, 2008, 15, 41, 55], 0, 116.36542, 39.90627, 'move')
([2, 2, 2008, 15, 42, 0], [2, 2, 2008, 15, 42, 0], 0, 116.36542, 39.90627, 'move')
([2, 2, 2008, 15, 42, 5], [2, 2, 2008, 15, 42, 5], 0, 116.36542, 39.90628, 'move')
([2, 2, 2008, 15, 42, 10], [2, 2, 2008, 15, 42, 10], 0, 116.36543, 39.90636, 'move')
([2, 2, 2008, 15, 42, 25], [2, 2, 2008, 15, 42, 25], 0, 116.36536, 39.90679, 'move')
([2, 2, 2008, 15, 43, 5], [2, 2, 2008, 15, 43, 5], 0, 116.36507, 39.90927, 'move')
([2, 2, 2008, 15, 43, 30], [2, 2, 2008, 15, 43, 30], 0, 116.36523, 39.91003, 'move')
([2, 2, 2008, 15, 43, 35], [2, 2, 2008, 15, 43, 35], 0, 116.36523, 39.91002, 'move')
([2, 2, 2008, 15, 45, 20], [2, 2, 2008, 15, 45, 20], 0, 116.36657, 39.91308, 'move')
([2, 2, 2008, 15, 45, 30], [2, 2, 2008, 15, 45, 30], 0, 116.36656, 39.91308, 'move')
([2, 2, 2008, 15, 45, 35], [2, 2, 2008, 15, 45, 35], 0, 116.36656, 39.91309, 'move')
([2, 2, 2008, 15, 45, 40], [2, 2, 2008, 15, 45, 40], 0, 116.36658, 39.91315, 'move')
([2, 2, 2008, 15, 45, 50], [2, 2, 2008, 15, 45, 50], 0, 116.36673, 39.91312, 'move')
([2, 2, 2008, 15, 45, 55], [2, 2, 2008, 15, 45, 55], 0, 116.36673, 39.91312, 'move')
([2, 2, 2008, 15, 46, 0], [2, 2, 2008, 15, 46, 0], 0, 116.36675, 39.91317, 'move')
([2, 2, 2008, 15, 46, 10], [2, 2, 2008, 15, 46, 10], 0, 116.36693, 39.91326, 'move')
([2, 2, 2008, 15, 46, 10], [2, 2, 2008, 15, 46, 10], 0, 116.36693, 39.91326, 'move')
([2, 2, 2008, 15, 46, 35], [2, 2, 2008, 15, 46, 35], 0, 116.36682, 39.91334, 'move')
([2, 2, 2008, 15, 46, 40], [2, 2, 2008, 15, 46, 40], 0, 116.36682, 39.91334, 'move')
([2, 2, 2008, 15, 46, 45], [2, 2, 2008, 15, 46, 45], 0, 116.36682, 39.91334, 'move')
([2, 2, 2008, 15, 46, 50], [2, 2, 2008, 15, 46, 50], 0, 116.36682, 39.91334, 'move')
([2, 2, 2008, 15, 47, 5], [2, 2, 2008, 15, 47, 5], 0, 116.36682, 39.91305, 'move')
([2, 2, 2008, 15, 47, 10], [2, 2, 2008, 15, 47, 10], 0, 116.36682, 39.91305, 'move')
([2, 2, 2008, 15, 47, 20], [2, 2, 2008, 15, 47, 20], 0, 116.36683, 39.91306, 'move')
([2, 2, 2008, 15, 47, 25], [2, 2, 2008, 15, 47, 25], 0, 116.36683, 39.91306, 'move')
([2, 2, 2008, 15, 47, 35], [2, 2, 2008, 15, 47, 35], 0, 116.36687, 39.91364, 'move')
([2, 2, 2008, 15, 47, 40], [2, 2, 2008, 15, 47, 40], 0, 116.36687, 39.91364, 'move')
([2, 2, 2008, 15, 47, 45], [2, 2, 2008, 15, 47, 45], 0, 116.36687, 39.91364, 'move')
([2, 2, 2008, 15, 47, 50], [2, 2, 2008, 15, 47, 50], 0, 116.36687, 39.91364, 'move')
([2, 2, 2008, 15, 47, 55], [2, 2, 2008, 15, 47, 55], 0, 116.36687, 39.91364, 'move')
([2, 2, 2008, 15, 49, 50], [2, 2, 2008, 15, 49, 50], 0, 116.36748, 39.92005, 'move')
([2, 2, 2008, 15, 50, 0], [2, 2, 2008, 15, 50, 0], 0, 116.36742, 39.92009, 'move')
([2, 2, 2008, 15, 50, 5], [2, 2, 2008, 15, 50, 5], 0, 116.36742, 39.92009, 'move')
([2, 2, 2008, 15, 50, 10], [2, 2, 2008, 15, 50, 10], 0, 116.36742, 39.92009, 'move')
([2, 2, 2008, 15, 50, 20], [2, 2, 2008, 15, 50, 20], 0, 116.36742, 39.92011, 'move')
([2, 2, 2008, 15, 50, 45], [2, 2, 2008, 15, 50, 45], 0, 116.36738, 39.92096, 'move')
([2, 2, 2008, 15, 50, 55], [2, 2, 2008, 15, 50, 55], 0, 116.36739, 39.92149, 'move')
([2, 2, 2008, 15, 51, 0], [2, 2, 2008, 15, 51, 0], 0, 116.36739, 39.92175, 'move')
([2, 2, 2008, 15, 51, 10], [2, 2, 2008, 15, 51, 10], 0, 116.36732, 39.92205, 'move')
([2, 2, 2008, 15, 51, 15], [2, 2, 2008, 15, 51, 15], 0, 116.36732, 39.92205, 'move')
([2, 2, 2008, 15, 51, 20], [2, 2, 2008, 15, 51, 20], 0, 116.36732, 39.92205, 'move')
([2, 2, 2008, 15, 51, 25], [2, 2, 2008, 15, 51, 25], 0, 116.36731, 39.92205, 'move')
([2, 2, 2008, 15, 51, 30], [2, 2, 2008, 15, 51, 30], 0, 116.36731, 39.92205, 'move')
([2, 2, 2008, 15, 51, 35], [2, 2, 2008, 15, 51, 35], 0, 116.36731, 39.92204, 'move')
([2, 2, 2008, 15, 51, 40], [2, 2, 2008, 15, 51, 40], 0, 116.36731, 39.92204, 'move')
([2, 2, 2008, 15, 51, 45], [2, 2, 2008, 15, 51, 45], 0, 116.36731, 39.92204, 'move')
([2, 2, 2008, 15, 54, 10], [2, 2, 2008, 15, 54, 10], -1, 116.36695, 39.93094, 'move')
([2, 2, 2008, 15, 54, 5], [2, 2, 2008, 15, 56, 5], 25.0, 116.36690576923075, 39.931004230769226, 'sp')
([2, 2, 2008, 15, 56, 5], [2, 2, 2008, 15, 56, 5], 25.0, 116.36688, 39.93107, 'move')
([2, 2, 2008, 15, 56, 45], [2, 2, 2008, 15, 56, 45], 0, 116.36911, 39.93137, 'move')
([2, 2, 2008, 15, 56, 50], [2, 2, 2008, 15, 56, 50], 0, 116.36911, 39.93137, 'move')
([2, 2, 2008, 15, 57, 10], [2, 2, 2008, 15, 57, 10], 0, 116.36975, 39.93137, 'move')
([2, 2, 2008, 15, 57, 30], [2, 2, 2008, 15, 57, 30], 0, 116.37062, 39.93143, 'move')
([2, 2, 2008, 15, 57, 35], [2, 2, 2008, 15, 57, 35], 0, 116.37067, 39.93143, 'move')
([2, 2, 2008, 15, 58, 0], [2, 2, 2008, 15, 58, 0], -1, 116.37254, 39.93153, 'move')
([2, 2, 2008, 15, 57, 55], [2, 2, 2008, 15, 58, 45], 11.0, 116.37252000000001, 39.931514166666666, 'sp')
([2, 2, 2008, 15, 58, 45], [2, 2, 2008, 15, 58, 45], 11.0, 116.37251, 39.93151, 'move')
([2, 2, 2008, 16, 0, 20], [2, 2, 2008, 16, 0, 20], 0, 116.38112, 39.93183, 'move')
([2, 2, 2008, 16, 0, 25], [2, 2, 2008, 16, 0, 25], 0, 116.38111, 39.93183, 'move')
([2, 2, 2008, 16, 0, 30], [2, 2, 2008, 16, 0, 30], 0, 116.38111, 39.93182, 'move')
([2, 2, 2008, 16, 0, 35], [2, 2, 2008, 16, 0, 35], 0, 116.38111, 39.93182, 'move')
([2, 2, 2008, 16, 0, 35], [2, 2, 2008, 16, 0, 35], 0, 116.38111, 39.93182, 'move')
([2, 2, 2008, 16, 0, 40], [2, 2, 2008, 16, 0, 40], 0, 116.38116, 39.93182, 'move')
([2, 2, 2008, 16, 0, 40], [2, 2, 2008, 16, 0, 40], 0, 116.38116, 39.93182, 'move')
([2, 2, 2008, 16, 1, 40], [2, 2, 2008, 16, 1, 40], -1, 116.38634, 39.93205, 'move')
([2, 2, 2008, 16, 1, 35], [2, 2, 2008, 16, 2, 20], 10.0, 116.38636090909091, 39.932053636363634, 'sp')
([2, 2, 2008, 16, 2, 20], [2, 2, 2008, 16, 2, 20], 10.0, 116.38637, 39.93204, 'move')
([2, 2, 2008, 16, 3, 4], [2, 2, 2008, 16, 3, 4], -1, 116.3898, 39.93189, 'move')
([2, 2, 2008, 16, 2, 59], [2, 2, 2008, 16, 4, 4], 11.0, 116.38981833333331, 39.93191083333333, 'sp')
([2, 2, 2008, 16, 4, 4], [2, 2, 2008, 16, 4, 4], 11.0, 116.38979, 39.93192, 'move')
([2, 2, 2008, 16, 4, 54], [2, 2, 2008, 16, 4, 54], 0, 116.39632, 39.93199, 'move')
([2, 2, 2008, 16, 4, 59], [2, 2, 2008, 16, 4, 59], 0, 116.39634, 39.93199, 'move')
([2, 2, 2008, 16, 5, 24], [2, 2, 2008, 16, 5, 24], 0, 116.39928, 39.93195, 'move')
([2, 2, 2008, 16, 5, 29], [2, 2, 2008, 16, 5, 29], 0, 116.4001, 39.93193, 'move')
([2, 2, 2008, 16, 6, 34], [2, 2, 2008, 16, 6, 34], 0, 116.40277, 39.92853, 'move')
([2, 2, 2008, 16, 6, 41], [2, 2, 2008, 16, 6, 41], 0, 116.40277, 39.92853, 'move')
([2, 2, 2008, 16, 6, 44], [2, 2, 2008, 16, 6, 44], 0, 116.40277, 39.92853, 'move')
([2, 2, 2008, 16, 8, 19], [2, 2, 2008, 16, 8, 19], 0, 116.40463, 39.92316, 'move')
([2, 2, 2008, 16, 8, 24], [2, 2, 2008, 16, 8, 24], 0, 116.40464, 39.9231, 'move')
([2, 2, 2008, 16, 8, 29], [2, 2, 2008, 16, 8, 29], 0, 116.40464, 39.9231, 'move')
([2, 2, 2008, 16, 8, 34], [2, 2, 2008, 16, 8, 34], 0, 116.40464, 39.9231, 'move')
([2, 2, 2008, 16, 8, 39], [2, 2, 2008, 16, 8, 39], 0, 116.40464, 39.9231, 'move')
([2, 2, 2008, 16, 8, 44], [2, 2, 2008, 16, 8, 44], 0, 116.40464, 39.9231, 'move')
([2, 2, 2008, 16, 8, 49], [2, 2, 2008, 16, 8, 49], 0, 116.40463, 39.92305, 'move')
([2, 2, 2008, 16, 9, 29], [2, 2, 2008, 16, 9, 29], 0, 116.40483, 39.91949, 'move')
([2, 2, 2008, 16, 10, 14], [2, 2, 2008, 16, 10, 14], 0, 116.40655, 39.91728, 'move')
([2, 2, 2008, 16, 11, 54], [2, 2, 2008, 16, 11, 54], 0, 116.41173, 39.9149, 'move')
([2, 2, 2008, 16, 11, 59], [2, 2, 2008, 16, 11, 59], 0, 116.41173, 39.9149, 'move')
([2, 2, 2008, 16, 12, 9], [2, 2, 2008, 16, 12, 9], 0, 116.41189, 39.91454, 'move')
([2, 2, 2008, 16, 12, 19], [2, 2, 2008, 16, 12, 19], -1, 116.41215, 39.91421, 'move')
([2, 2, 2008, 16, 12, 14], [2, 2, 2008, 16, 12, 59], 10.0, 116.41214909090908, 39.91422, 'sp')
([2, 2, 2008, 16, 12, 59], [2, 2, 2008, 16, 12, 59], 10.0, 116.41215, 39.91423, 'move')
([2, 2, 2008, 16, 14, 4], [2, 2, 2008, 16, 14, 4], 0, 116.4118, 39.90967, 'move')
([2, 2, 2008, 16, 14, 9], [2, 2, 2008, 16, 14, 9], 0, 116.41184, 39.90965, 'move')
([2, 2, 2008, 16, 15, 4], [2, 2, 2008, 16, 15, 4], 0, 116.40814, 39.90921, 'move')
([2, 2, 2008, 16, 15, 9], [2, 2, 2008, 16, 15, 9], 0, 116.40796, 39.90921, 'move')
([2, 2, 2008, 16, 15, 14], [2, 2, 2008, 16, 15, 14], 0, 116.40799, 39.90916, 'move')
([2, 2, 2008, 16, 15, 19], [2, 2, 2008, 16, 15, 19], 0, 116.40799, 39.90916, 'move')
([2, 2, 2008, 16, 15, 24], [2, 2, 2008, 16, 15, 24], 0, 116.40799, 39.90916, 'move')
([2, 2, 2008, 16, 15, 29], [2, 2, 2008, 16, 15, 29], 0, 116.40799, 39.90917, 'move')
([2, 2, 2008, 16, 15, 34], [2, 2, 2008, 16, 15, 34], 0, 116.40798, 39.90917, 'move')
([2, 2, 2008, 16, 15, 39], [2, 2, 2008, 16, 15, 39], 0, 116.40798, 39.90917, 'move')
([2, 2, 2008, 16, 15, 44], [2, 2, 2008, 16, 15, 44], 0, 116.40795, 39.90918, 'move')
([2, 2, 2008, 16, 15, 54], [2, 2, 2008, 16, 15, 54], 0, 116.4078, 39.90925, 'move')
([2, 2, 2008, 16, 17, 4], [2, 2, 2008, 16, 17, 4], 0, 116.40639, 39.90846, 'move')
([2, 2, 2008, 16, 17, 19], [2, 2, 2008, 16, 17, 19], 0, 116.407, 39.90711, 'move')
([2, 2, 2008, 16, 17, 24], [2, 2, 2008, 16, 17, 24], 0, 116.407, 39.90712, 'move')
([2, 2, 2008, 16, 17, 29], [2, 2, 2008, 16, 17, 29], 0, 116.407, 39.90712, 'move')
([2, 2, 2008, 16, 17, 37], [2, 2, 2008, 16, 17, 37], 0, 116.4066, 39.90816, 'move')
([2, 2, 2008, 16, 17, 57], [2, 2, 2008, 16, 17, 57], 0, 116.40615, 39.90788, 'move')
([2, 2, 2008, 16, 18, 7], [2, 2, 2008, 16, 18, 7], 0, 116.40603, 39.90871, 'move')
([2, 2, 2008, 16, 19, 53], [2, 2, 2008, 16, 19, 53], 0, 116.40961, 39.90935, 'move')
([2, 2, 2008, 16, 19, 58], [2, 2, 2008, 16, 19, 58], 0, 116.41004, 39.9093, 'move')
([2, 2, 2008, 16, 20, 3], [2, 2, 2008, 16, 20, 3], 0, 116.41053, 39.90927, 'move')
([2, 2, 2008, 16, 20, 23], [2, 2, 2008, 16, 20, 23], -1, 116.41142, 39.90909, 'move')
([2, 2, 2008, 16, 20, 18], [2, 2, 2008, 16, 21, 33], 16.0, 116.4114282352941, 39.90908647058824, 'sp')
([2, 2, 2008, 16, 21, 33], [2, 2, 2008, 16, 21, 33], 16.0, 116.41143, 39.90908, 'move')
([2, 2, 2008, 16, 24, 8], [2, 2, 2008, 16, 24, 8], 0, 116.41377, 39.91448, 'move')
([2, 2, 2008, 16, 24, 13], [2, 2, 2008, 16, 24, 13], 0, 116.41377, 39.91448, 'move')
([2, 2, 2008, 16, 24, 43], [2, 2, 2008, 16, 24, 43], 0, 116.41783, 39.9143, 'move')
([2, 2, 2008, 16, 24, 48], [2, 2, 2008, 16, 24, 48], 0, 116.41855, 39.91427, 'move')
([2, 2, 2008, 16, 24, 53], [2, 2, 2008, 16, 24, 53], 0, 116.41936, 39.91423, 'move')
([2, 2, 2008, 16, 25, 58], [2, 2, 2008, 16, 25, 58], 0, 116.42525, 39.91395, 'move')
